screen,candidate,construction_file,construction_line,construction_expr,resolution_kind,auto_class,auto_components,candidate_class,components,component_levels,null_scheme,null_permutes_or_clusters_at,composite_verdict,verdict_reason,evidence,classification_source
E1_I0030_home_advantage_accounting,fg3a_eq,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,282,"""mean player 3PA""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],ATOMIC_AGG,"[""player-game quantity"", ""team-game player count""]","[""player-game"", ""team-game""]",paired game sign flip,game,NOT_EXPOSED,"team-game mean of a player-game quantity, differenced within game; the game-level cluster is coarser than every component","s03_player_reconcile.py:246-254, :295",SOURCE_READ
E1_I0030_home_advantage_accounting,n_used,clv_transfer.py,533,0,NAME_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0030_home_advantage_accounting,hhi_minutes,experiments\exploration\E1_I0030_home_advantage_accounting\s00_prereg.py,60,"""Herfindahl concentration of the minutes distribution""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_RATIO,"[""player-game minutes"", ""team-game total minutes""]","[""player-game"", ""team-game""]",paired game sign flip,game,NOT_EXPOSED,"the cluster (game) is COARSER than both component levels, so it covers the dependence either can induce","s03_player_reconcile.py:261-264 (construction), :295 (null); ha_base.py:172",SOURCE_READ
E1_I0030_home_advantage_accounting,starter_minute_share,experiments\exploration\E1_I0030_home_advantage_accounting\s00_prereg.py,61,"""share of team minutes taken by starters""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_RATIO,"[""starter minutes (player-game, gated by starter_flag)"", ""team-game total minutes""]","[""player-game"", ""team-game""]",paired game sign flip,game,NOT_EXPOSED,cluster coarser than every component,"s03_player_reconcile.py:265-268, :295",SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_G_team_pts,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,309,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""t.pts"", ""t.is_home""]","[""team-game"", ""team-game""]",per-game sign flip with the WHOLE decomposition recomputed per draw,game,NOT_EXPOSED,"the null recomputes f and pbar from the flipped labels (decompose_from_labels), so it does move the player-venue aggregation; the game-level flip is coarser than nothing the term depends on except season structure -- see the CAUTION column","s03_player_reconcile.py:197-210 (recompute), 218-228 (draw loop), 308-314 (rows)",SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_within_player,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,311,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""fbar=(f_h+f_a)/2"", ""pbar_h-pbar_a""]","[""player (pooled over 4 seasons) / partition-scalar denominator"", ""player (pooled)""]",per-game sign flip with the WHOLE decomposition recomputed per draw,game,NOT_EXPOSED,"the null recomputes f and pbar from the flipped labels (decompose_from_labels), so it does move the player-venue aggregation; the game-level flip is coarser than nothing the term depends on except season structure -- see the CAUTION column","s03_player_reconcile.py:197-210 (recompute), 218-228 (draw loop), 308-314 (rows)",SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_composition,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,313,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""pbar_bar"", ""f_h-f_a""]","[""player (pooled)"", ""player (pooled)""]",per-game sign flip with the WHOLE decomposition recomputed per draw,game,NOT_EXPOSED,"the null recomputes f and pbar from the flipped labels (decompose_from_labels), so it does move the player-venue aggregation; the game-level flip is coarser than nothing the term depends on except season structure -- see the CAUTION column","s03_player_reconcile.py:197-210 (recompute), 218-228 (draw loop), 308-314 (rows)",SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_sum_of_parts,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,315,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""__RECON_within_player"", ""__RECON_composition""]","[""player (pooled over 4 seasons)"", ""player (pooled over 4 seasons)""]",NONE -- no null of any kind is computed for this row,,UNDETERMINABLE,"published with EMPTY null_sd / t / p; it is not in decomposition_term_nulls, so the composite invariant cannot be evaluated: there is no null to evaluate",s03_player_reconcile.py:315-323; _s03.json decomposition_term_nulls covers only G / within_player / composition; player_reconciliation.csv rows 21-24 have empty p,SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_residual,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,317,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""sum_of_parts"", ""__RECON_G_team_pts""]","[""player (pooled over 4 seasons)"", ""player (pooled over 4 seasons)""]",NONE -- no null of any kind is computed for this row,,UNDETERMINABLE,"published with EMPTY null_sd / t / p; it is not in decomposition_term_nulls, so the composite invariant cannot be evaluated: there is no null to evaluate",s03_player_reconcile.py:315-323; _s03.json decomposition_term_nulls covers only G / within_player / composition; player_reconciliation.csv rows 21-24 have empty p,SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_within_via_minutes,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,319,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""fbar"", ""mbar_h-mbar_a"", ""ppm_h,ppm_a""]","[""player (pooled over 4 seasons)"", ""player (pooled over 4 seasons)"", ""player (pooled over 4 seasons)""]",NONE -- no null of any kind is computed for this row,,UNDETERMINABLE,"published with EMPTY null_sd / t / p; it is not in decomposition_term_nulls, so the composite invariant cannot be evaluated: there is no null to evaluate",s03_player_reconcile.py:315-323; _s03.json decomposition_term_nulls covers only G / within_player / composition; player_reconciliation.csv rows 21-24 have empty p,SOURCE_READ
E1_I0030_home_advantage_accounting,__RECON_within_via_ppm,experiments\exploration\E1_I0030_home_advantage_accounting\s03_player_reconcile.py,321,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_ACCOUNTING_TERM,"[""fbar"", ""mbar_h,mbar_a"", ""ppm_h-ppm_a""]","[""player (pooled over 4 seasons)"", ""player (pooled over 4 seasons)"", ""player (pooled over 4 seasons)""]",NONE -- no null of any kind is computed for this row,,UNDETERMINABLE,"published with EMPTY null_sd / t / p; it is not in decomposition_term_nulls, so the composite invariant cannot be evaluated: there is no null to evaluate",s03_player_reconcile.py:315-323; _s03.json decomposition_term_nulls covers only G / within_player / composition; player_reconciliation.csv rows 21-24 have empty p,SOURCE_READ
E1_I0030_home_advantage_accounting,ppm,experiments\exploration\E1_I0030_home_advantage_accounting\s01_guards_and_build.py,263,"np.where(p[""appeared""] == 1, p[""pts""] / p[""minutes""].replace(0, np.nan), np.nan)",SUBSCRIPT_ASSIGN,COMPOSITE_RATIO,"[""appeared"", ""pts"", ""minutes""]",COMPOSITE_RATIO,"[""appeared"", ""pts"", ""minutes""]",[],paired game sign flip,game,NOT_EXPOSED,"paired GAME sign flip; the game is the coarsest entity any component of a team-game statistic can vary at, so the cluster covers every component",screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0030_home_advantage_accounting,ALL_2021_2024,experiments\exploration\E1_I0030_home_advantage_accounting\s02_team_effect.py,61,pf.index[pf.index >= 0],DICT_VALUE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],n/a (stratum key),,NOT_APPLICABLE,"stratum key, not a candidate; the AUDIT_TABLE_EXT row is a name-harvesting artefact",s02_team_effect.py:61-62; team_effect.csv has separate stratum and candidate columns,SOURCE_READ
E1_I0030_home_advantage_accounting,REGULAR_SEASON,experiments\exploration\E1_I0030_home_advantage_accounting\s02_team_effect.py,62,"pf.index[pf[""season_type""] == ""Regular Season""]",DICT_VALUE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],n/a (stratum key),,NOT_APPLICABLE,"stratum key, not a candidate; the AUDIT_TABLE_EXT row is a name-harvesting artefact",s02_team_effect.py:61-62; team_effect.csv has separate stratum and candidate columns,SOURCE_READ
E1_I0031_rapm_as_prior,pm_game_level,experiments\exploration\E1_I0013_tempo_redundancy\step3_redundancy.py,321,pd.Series(gm),GENERATED[%s_game_level],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0031_rapm_as_prior,pm_prev_season,experiments\exploration\E1_I0031_rapm_as_prior\s01_prereg.py,142,"[lut.get((int(s), int(p)), np.nan)",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0031_rapm_as_prior,pm_all,experiments\exploration\E1_I0040_audit_extension\scripts\s08_discharge.py,9,pm_game_level + pm_prev_season                                    -> cyclic,NAME_ASSIGN,UNDETERMINABLE_EXPR,[],BUNDLE,"[""pm_ewma5_imp"", ""pm_ewma2_imp"", ""pm_run_mean_imp"", ""pm_per36_prior_imp"", ""pm_prev_season_imp""]","[""player-game (vsb 0.5937)"", ""player-game (vsb 0.4458)"", ""player-game (vsb 0.7275)"", ""player-game (vsb 0.5718)"", ""player-season CONSTANT (vsb 1.0000)""]",cyclic shift within player-season,player-season (WITHIN),EXPOSED,"a cyclic shift is the IDENTITY on pm_prev_season_imp (max within-group spread 0.000e+00), so the null cannot move one of the five components.  This is E1_I0040's finding, reproduced here, and it is the only previously-known instance.  DISCHARGED for 16 of its 32 kills by the component's own matched relabel p already on disk (max dR2 contribution 4.83e-05); 7 remain UNRESOLVED.","s06_plusminus.py:38-40 (bundle), :116-118 (null choice), :49 assert_constant_within; E1_I0040 MEASURED_VARIANCE_SHARES.csv, EXPOSED_DISCHARGE.csv",SOURCE_READ
E1_I0031_rapm_as_prior,RAPM_as_feature,experiments\exploration\E1_I0040_audit_extension\scripts\s04_audit_table.py,327,,MENTION,UNDETERMINABLE_SITE,[],BUNDLE,"[""net_100_lam2000_imp"", ""net_100_lam500_imp"", ""net_100_lam1000_imp"", ""net_100_lam5000_imp"", ""z_net_100_imp"", ""z_orapm_100_imp"", ""z_drapm_100_imp"", ""log_total_poss_imp"", ""has_rapm_f"", ""z_net_x_poss""]","[""player-season"", ""player-season"", ""player-season"", ""player-season"", ""player-season"", ""player-season"", ""player-season"", ""player-season"", ""player-season"", ""player-season (product of two player-season constants)""]",whole player-season relabel,player-season (BETWEEN),NOT_EXPOSED,"every component is constant within player-season and the null relabels whole player-seasons, so it moves all ten together.  CAUTION recorded: only 4 of the 10 are asserted constant in source, and the season-mean imputation inserts a SEASON-level constant on ~18% of rows which the relabeller then moves as if it were player content.","s02_feature.py:27, :71-96; s01_prereg.py:25-36 (assert covers 4 of 10)",SOURCE_READ
E1_I0034_redistribution,FREED_minutes,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_SUM,"[""base5_<ch> of absent players"", ""absence indicator""]","[""team-game (measured frac_within_teamgame = 0.0 for the derived u)"", ""team-game""]",N4 permute freed within season,season,UNDETERMINABLE,"the screen's own candidate_level_audit.csv measures over PLAYER and TEAM-GAME, but the null's entity is SEASON; the share the invariant needs is not on disk at that entity and this screen did not invent one.  This is E1_I0040's 3 undeterminable cells, confirmed and left undeterminable.","s05_frame.py:57-61, :84; s06_cells.py:107-133; candidate_level_audit.csv",SOURCE_READ
E1_I0034_redistribution,FREED_fga,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_SUM,"[""base5_<ch> of absent players"", ""absence indicator""]","[""team-game (measured frac_within_teamgame = 0.0 for the derived u)"", ""team-game""]",N4 permute freed within season,season,UNDETERMINABLE,"the screen's own candidate_level_audit.csv measures over PLAYER and TEAM-GAME, but the null's entity is SEASON; the share the invariant needs is not on disk at that entity and this screen did not invent one.  This is E1_I0040's 3 undeterminable cells, confirmed and left undeterminable.","s05_frame.py:57-61, :84; s06_cells.py:107-133; candidate_level_audit.csv",SOURCE_READ
E1_I0034_redistribution,FREED_pts,,-1,,NONE,UNDETERMINABLE_SITE,[],COMPOSITE_SUM,"[""base5_<ch> of absent players"", ""absence indicator""]","[""team-game (measured frac_within_teamgame = 0.0 for the derived u)"", ""team-game""]",N4 permute freed within season,season,UNDETERMINABLE,"the screen's own candidate_level_audit.csv measures over PLAYER and TEAM-GAME, but the null's entity is SEASON; the share the invariant needs is not on disk at that entity and this screen did not invent one.  This is E1_I0040's 3 undeterminable cells, confirmed and left undeterminable.","s05_frame.py:57-61, :84; s06_cells.py:107-133; candidate_level_audit.csv",SOURCE_READ
E1_I0034_redistribution,u * z,experiments\exploration\E1_I0034_redistribution\scripts\s08_secondary.py,164,"sub[""uz_"" + ch].to_numpy(",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""u_<ch>"", ""z_<ch>""]","[""team-game (measured frac_within_teamgame 0.0000)"", ""between-player within team-game (measured frac_within_teamgame 0.9729)""]","N1 within-team-game shuffle of (base5, z)",team-game (WITHIN),NOT_EXPOSED,"the product's team-game factor u is CONSTANT within the permuting block, so shuffling z within the team-game destroys the whole product; measured shares are the screen's own (u*z frac_within_teamgame 0.9535-0.9600)",s05_frame.py:85; s06_cells.py:141-173; candidate_level_audit.csv,SOURCE_READ
E1_I0034_redistribution,,experiments\exploration\E1_I0004_rim_finishing\_validate_sandbox\baseline\corrected_baseline.py,155,np.nan,NAME_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0034_redistribution,u * posmatch,experiments\exploration\E1_I0034_redistribution\scripts\s06_cells.py,260,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""u_minutes"", ""posmatch""]","[""team-game"", ""between-player within team-game (measured frac_within_teamgame 0.5883)""]","N1 within-team-game shuffle of (base5, z, posmatch)",team-game (WITHIN),NOT_EXPOSED,"same argument as u*z; note posmatch is the least within-team-game of the three (41.2% of its variance is BETWEEN team-games), so this is the marginal case",s05_frame.py:90-100; s06_cells.py:240-265; candidate_level_audit.csv,SOURCE_READ
E1_I0036_level_artefact_sweep,M06_opp_pace,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,298,"prior_mean(tg, TK, ""t_pace"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0036_level_artefact_sweep,M04_opp_allowed_ft_rate,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,295,"safe_div(prior_sum(tg, TK, ""a_fta""), prior_sum(tg, TK, ""a_fga""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0036_level_artefact_sweep,M01_opp_pf_pg,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,292,"prior_mean(tg, TK, ""t_pf"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0036_level_artefact_sweep,ROSTER_RA_SHARE,experiments\exploration\E1_I0036_level_artefact_sweep\scripts\s11_level_rerun.py,138,"(""R08_player_ra_share"", ""mean""),",NAME_ASSIGN,BUNDLE,"[""R08_player_ra_share"", ""mean""]",BUNDLE,"[""R08_player_ra_share"", ""mean""]",[],re-run / fair-test cells,,UNDETERMINABLE,null scheme for this screen not established from source in this screen's scope,screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0036_level_artefact_sweep,,experiments\exploration\E1_I0004_rim_finishing\_validate_sandbox\baseline\corrected_baseline.py,155,np.nan,NAME_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0004_efficiency_transfer,A,experiments\exploration\E0_I0010_positional_matchup\analyze.py,166,"demean(w, acol); w[""D""] = demean(w, ""def_pre"")",SUBSCRIPT_ASSIGN,UNDETERMINABLE_EXPR,[],COMPOSITE_PRODUCT,"[""W__zone (player shot mix)"", ""POINT_VALUE (constant)"", ""LAMBDA_D074 (frozen constant)"", ""OC__zone (opponent zone allowance, centred)""]","[""player-game"", ""constant"", ""constant"", ""opp-team-game""]",clustered paired sign flip at opp_team_season (+ P3 whole-opponent reassignment placebo),opp-team-season,NOT_EXPOSED,"the signal is a PRODUCT in which the opponent factor OC is a multiplicative term, so reassigning whole opponent-team-seasons destroys the whole signal; the player mix w_z cannot carry it alone","E1_I0004/s02_build.py:190-197, :217-220; s03_contrast.py:97-99",SOURCE_READ
E1_I0004_efficiency_transfer,B,experiments\market_program\M26_CAPTURE_MICROSTRUCTURE_REMEDIATION\tests_M26_sxbet.py,60,"= ""vanished"")",SUBSCRIPT_ASSIGN,UNDETERMINABLE_EXPR,[],COMPOSITE_PRODUCT,"[""W__zone (player shot mix)"", ""POINT_VALUE (constant)"", ""LAMBDA_D074 (frozen constant)"", ""OC__zone (opponent zone allowance, centred)""]","[""player-game"", ""constant"", ""constant"", ""opp-team-game""]",clustered paired sign flip at opp_team_season (+ P3 whole-opponent reassignment placebo),opp-team-season,NOT_EXPOSED,"the signal is a PRODUCT in which the opponent factor OC is a multiplicative term, so reassigning whole opponent-team-seasons destroys the whole signal; the player mix w_z cannot carry it alone","E1_I0004/s02_build.py:190-197, :217-220; s03_contrast.py:97-99",SOURCE_READ
E1_I0004_efficiency_transfer,C,experiments\exploration\E1_I0004_efficiency_transfer\s03_contrast.py,306,pd.DataFrame(ceil),NAME_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0004_efficiency_transfer,U,build_rapm_v1.py,307,len(all_pids),NAME_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0004_efficiency_transfer_v2,SPEC_RA,experiments\exploration\E1_I0004_efficiency_transfer_v2\s02_build.py,123,{z: (E.LAMBDA_D074 if z == E.RA else 0.0) for z in E.ZONES,DICT_VALUE,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""w_z (player shot mix)"", ""PV_z"", ""beta_z (frozen)"", ""allowance OC / OCc / OCc_xs""]","[""player-game"", ""constant"", ""constant"", ""opp-team-game, centred by a (season, date, zone) league scalar""]",clustered paired sign flip at opp_team_season; P3 whole-opponent-team-season reassignment placebo,opp-team-season,NOT_EXPOSED,"same product argument as v1.  The centring term is a season-date-zone scalar shared by every team on the date, which the screen shows cannot manufacture cross-sectional differences between opponents.","E1_I0004_v2/s02_build.py:122-136, :164-168; etv2_base.py:218-257; s03_contrast.py:81-83; s03b_placebo.py:93-102",SOURCE_READ
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_GLOBAL,experiments\exploration\E1_I0004_efficiency_transfer_v2\s02_build.py,124,{z: E.LAMBDA_D074 for z in E.ZONES,DICT_VALUE,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""w_z (player shot mix)"", ""PV_z"", ""beta_z (frozen)"", ""allowance OC / OCc / OCc_xs""]","[""player-game"", ""constant"", ""constant"", ""opp-team-game, centred by a (season, date, zone) league scalar""]",clustered paired sign flip at opp_team_season; P3 whole-opponent-team-season reassignment placebo,opp-team-season,NOT_EXPOSED,"same product argument as v1.  The centring term is a season-date-zone scalar shared by every team on the date, which the screen shows cannot manufacture cross-sectional differences between opponents.","E1_I0004_v2/s02_build.py:122-136, :164-168; etv2_base.py:218-257; s03_contrast.py:81-83; s03b_placebo.py:93-102",SOURCE_READ
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_PERZONE,experiments\exploration\E1_I0004_efficiency_transfer_v2\s02_build.py,125,dict(E.BETA_BY_ZONE_D074),DICT_VALUE,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""w_z (player shot mix)"", ""PV_z"", ""beta_z (frozen)"", ""allowance OC / OCc / OCc_xs""]","[""player-game"", ""constant"", ""constant"", ""opp-team-game, centred by a (season, date, zone) league scalar""]",clustered paired sign flip at opp_team_season; P3 whole-opponent-team-season reassignment placebo,opp-team-season,NOT_EXPOSED,"same product argument as v1.  The centring term is a season-date-zone scalar shared by every team on the date, which the screen shows cannot manufacture cross-sectional differences between opponents.","E1_I0004_v2/s02_build.py:122-136, :164-168; etv2_base.py:218-257; s03_contrast.py:81-83; s03b_placebo.py:93-102",SOURCE_READ
